Country Code,Country,Sub Region,Sub Region 2,Date,Category,Pct Change,YYYY-MM-DD,Province
CA,Canada,Saskatchewan,,3/9/2020,Grocery and Pharmacy,5,2020-03-09,SK
CA,Canada,Saskatchewan,,3/9/2020,Parks,12,2020-03-09,SK
CA,Canada,Saskatchewan,,3/9/2020,Transit Stations,-4,2020-03-09,SK
CA,Canada,Saskatchewan,,3/9/2020,Workplaces,-1,2020-03-09,SK
CA,Canada,Saskatchewan,,3/9/2020,Residential,1,2020-03-09,SK
CA,Canada,Saskatchewan,,3/10/2020,Retail and Recreation,6,2020-03-10,SK
CA,Canada,Saskatchewan,,3/10/2020,Grocery and Pharmacy,6,2020-03-10,SK
CA,Canada,Saskatchewan,,3/10/2020,Parks,18,2020-03-10,SK
CA,Canada,Saskatchewan,,3/10/2020,Transit Stations,3,2020-03-10,SK
CA,Canada,Saskatchewan,,3/10/2020,Workplaces,3,2020-03-10,SK
CA,Canada,Saskatchewan,,3/10/2020,Residential,0,2020-03-10,SK
CA,Canada,Saskatchewan,,3/11/2020,Retail and Recreation,8,2020-03-11,SK
CA,Canada,Saskatchewan,,3/11/2020,Grocery and Pharmacy,11,2020-03-11,SK
CA,Canada,Saskatchewan,,3/11/2020,Parks,17,2020-03-11,SK
CA,Canada,Saskatchewan,,3/11/2020,Transit Stations,0,2020-03-11,SK
CA,Canada,Saskatchewan,,3/11/2020,Workplaces,3,2020-03-11,SK
CA,Canada,Saskatchewan,,3/11/2020,Residential,0,2020-03-11,SK
CA,Canada,Saskatchewan,,3/12/2020,Retail and Recreation,10,2020-03-12,SK
CA,Canada,Saskatchewan,,3/12/2020,Grocery and Pharmacy,30,2020-03-12,SK
CA,Canada,Saskatchewan,,3/12/2020,Parks,1,2020-03-12,SK
CA,Canada,Saskatchewan,,3/12/2020,Transit Stations,-3,2020-03-12,SK
CA,Canada,Saskatchewan,,3/12/2020,Workplaces,2,2020-03-12,SK
CA,Canada,Saskatchewan,,3/12/2020,Residential,0,2020-03-12,SK
CA,Canada,Saskatchewan,,3/13/2020,Retail and Recreation,1,2020-03-13,SK
CA,Canada,Saskatchewan,,3/13/2020,Grocery and Pharmacy,32,2020-03-13,SK
CA,Canada,Saskatchewan,,3/13/2020,Parks,-18,2020-03-13,SK
CA,Canada,Saskatchewan,,3/13/2020,Transit Stations,-7,2020-03-13,SK
CA,Canada,Saskatchewan,,3/13/2020,Workplaces,-1,2020-03-13,SK
CA,Canada,Saskatchewan,,3/13/2020,Residential,1,2020-03-13,SK
CA,Canada,Saskatchewan,,3/14/2020,Retail and Recreation,-7,2020-03-14,SK
CA,Canada,Saskatchewan,,3/14/2020,Grocery and Pharmacy,24,2020-03-14,SK
CA,Canada,Saskatchewan,,3/14/2020,Parks,-33,2020-03-14,SK
CA,Canada,Saskatchewan,,3/14/2020,Transit Stations,-13,2020-03-14,SK
CA,Canada,Saskatchewan,,3/14/2020,Workplaces,-1,2020-03-14,SK
CA,Canada,Saskatchewan,,3/14/2020,Residential,4,2020-03-14,SK
CA,Canada,Saskatchewan,,3/15/2020,Retail and Recreation,-14,2020-03-15,SK
CA,Canada,Saskatchewan,,3/15/2020,Grocery and Pharmacy,8,2020-03-15,SK
CA,Canada,Saskatchewan,,3/15/2020,Parks,-8,2020-03-15,SK
CA,Canada,Saskatchewan,,3/15/2020,Transit Stations,-17,2020-03-15,SK
CA,Canada,Saskatchewan,,3/15/2020,Workplaces,-4,2020-03-15,SK
CA,Canada,Saskatchewan,,3/15/2020,Residential,4,2020-03-15,SK
CA,Canada,Saskatchewan,,3/16/2020,Retail and Recreation,-5,2020-03-16,SK
CA,Canada,Saskatchewan,,3/16/2020,Grocery and Pharmacy,34,2020-03-16,SK
CA,Canada,Saskatchewan,,3/16/2020,Parks,-10,2020-03-16,SK
CA,Canada,Saskatchewan,,3/16/2020,Transit Stations,-23,2020-03-16,SK
CA,Canada,Saskatchewan,,3/16/2020,Workplaces,-8,2020-03-16,SK
CA,Canada,Saskatchewan,,3/16/2020,Residential,5,2020-03-16,SK
CA,Canada,Saskatchewan,,3/17/2020,Retail and Recreation,-17,2020-03-17,SK
CA,Canada,Saskatchewan,,3/17/2020,Grocery and Pharmacy,20,2020-03-17,SK
CA,Canada,Saskatchewan,,3/17/2020,Parks,4,2020-03-17,SK
CA,Canada,Saskatchewan,,3/17/2020,Transit Stations,-24,2020-03-17,SK
CA,Canada,Saskatchewan,,3/17/2020,Workplaces,-18,2020-03-17,SK
CA,Canada,Saskatchewan,,3/17/2020,Residential,8,2020-03-17,SK
CA,Canada,Saskatchewan,,3/18/2020,Retail and Recreation,-24,2020-03-18,SK
CA,Canada,Saskatchewan,,3/18/2020,Grocery and Pharmacy,20,2020-03-18,SK
CA,Canada,Saskatchewan,,3/18/2020,Parks,1,2020-03-18,SK
CA,Canada,Saskatchewan,,3/18/2020,Transit Stations,-31,2020-03-18,SK
CA,Canada,Saskatchewan,,3/18/2020,Workplaces,-23,2020-03-18,SK
CA,Canada,Saskatchewan,,3/18/2020,Residential,11,2020-03-18,SK
CA,Canada,Saskatchewan,,3/19/2020,Retail and Recreation,-29,2020-03-19,SK
CA,Canada,Saskatchewan,,3/19/2020,Grocery and Pharmacy,13,2020-03-19,SK
CA,Canada,Saskatchewan,,3/19/2020,Parks,7,2020-03-19,SK
CA,Canada,Saskatchewan,,3/19/2020,Transit Stations,-37,2020-03-19,SK
CA,Canada,Saskatchewan,,3/19/2020,Workplaces,-29,2020-03-19,SK
CA,Canada,Saskatchewan,,3/19/2020,Residential,13,2020-03-19,SK
CA,Canada,Saskatchewan,,3/20/2020,Retail and Recreation,-37,2020-03-20,SK
CA,Canada,Saskatchewan,,3/20/2020,Grocery and Pharmacy,7,2020-03-20,SK
CA,Canada,Saskatchewan,,3/20/2020,Parks,-8,2020-03-20,SK
CA,Canada,Saskatchewan,,3/20/2020,Transit Stations,-39,2020-03-20,SK
CA,Canada,Saskatchewan,,3/20/2020,Workplaces,-36,2020-03-20,SK
CA,Canada,Saskatchewan,,3/20/2020,Residential,15,2020-03-20,SK
CA,Canada,Saskatchewan,,3/21/2020,Retail and Recreation,-51,2020-03-21,SK
CA,Canada,Saskatchewan,,3/21/2020,Grocery and Pharmacy,-9,2020-03-21,SK
CA,Canada,Saskatchewan,,3/21/2020,Parks,0,2020-03-21,SK
CA,Canada,Saskatchewan,,3/21/2020,Transit Stations,-37,2020-03-21,SK
CA,Canada,Saskatchewan,,3/21/2020,Workplaces,-27,2020-03-21,SK
CA,Canada,Saskatchewan,,3/21/2020,Residential,12,2020-03-21,SK
CA,Canada,Saskatchewan,,3/22/2020,Retail and Recreation,-53,2020-03-22,SK
CA,Canada,Saskatchewan,,3/22/2020,Grocery and Pharmacy,-22,2020-03-22,SK
CA,Canada,Saskatchewan,,3/22/2020,Parks,39,2020-03-22,SK
CA,Canada,Saskatchewan,,3/22/2020,Transit Stations,-46,2020-03-22,SK
CA,Canada,Saskatchewan,,3/22/2020,Workplaces,-31,2020-03-22,SK
CA,Canada,Saskatchewan,,3/22/2020,Residential,10,2020-03-22,SK
CA,Canada,Saskatchewan,,3/23/2020,Retail and Recreation,-47,2020-03-23,SK
CA,Canada,Saskatchewan,,3/23/2020,Grocery and Pharmacy,-13,2020-03-23,SK
CA,Canada,Saskatchewan,,3/23/2020,Parks,25,2020-03-23,SK
CA,Canada,Saskatchewan,,3/23/2020,Transit Stations,-50,2020-03-23,SK
CA,Canada,Saskatchewan,,3/23/2020,Workplaces,-44,2020-03-23,SK
CA,Canada,Saskatchewan,,3/23/2020,Residential,16,2020-03-23,SK
CA,Canada,Saskatchewan,,3/24/2020,Retail and Recreation,-54,2020-03-24,SK
CA,Canada,Saskatchewan,,3/24/2020,Grocery and Pharmacy,-22,2020-03-24,SK
CA,Canada,Saskatchewan,,3/24/2020,Parks,-15,2020-03-24,SK
CA,Canada,Saskatchewan,,3/24/2020,Transit Stations,-50,2020-03-24,SK
CA,Canada,Saskatchewan,,3/24/2020,Workplaces,-47,2020-03-24,SK
CA,Canada,Saskatchewan,,3/24/2020,Residential,20,2020-03-24,SK
CA,Canada,Saskatchewan,,3/25/2020,Retail and Recreation,-52,2020-03-25,SK
CA,Canada,Saskatchewan,,3/25/2020,Grocery and Pharmacy,-17,2020-03-25,SK
CA,Canada,Saskatchewan,,3/25/2020,Parks,-9,2020-03-25,SK
CA,Canada,Saskatchewan,,3/25/2020,Transit Stations,-53,2020-03-25,SK
CA,Canada,Saskatchewan,,3/25/2020,Workplaces,-48,2020-03-25,SK
CA,Canada,Saskatchewan,,3/25/2020,Residential,19,2020-03-25,SK
CA,Canada,Saskatchewan,,3/26/2020,Retail and Recreation,-50,2020-03-26,SK
CA,Canada,Saskatchewan,,3/26/2020,Grocery and Pharmacy,-13,2020-03-26,SK
CA,Canada,Saskatchewan,,3/26/2020,Parks,13,2020-03-26,SK
CA,Canada,Saskatchewan,,3/26/2020,Transit Stations,-54,2020-03-26,SK
CA,Canada,Saskatchewan,,3/26/2020,Workplaces,-49,2020-03-26,SK
CA,Canada,Saskatchewan,,3/26/2020,Residential,20,2020-03-26,SK
CA,Canada,Saskatchewan,,3/27/2020,Retail and Recreation,-50,2020-03-27,SK
CA,Canada,Saskatchewan,,3/27/2020,Grocery and Pharmacy,-13,2020-03-27,SK
CA,Canada,Saskatchewan,,3/27/2020,Parks,6,2020-03-27,SK
CA,Canada,Saskatchewan,,3/27/2020,Transit Stations,-51,2020-03-27,SK
CA,Canada,Saskatchewan,,3/27/2020,Workplaces,-49,2020-03-27,SK
CA,Canada,Saskatchewan,,3/27/2020,Residential,20,2020-03-27,SK
CA,Canada,Saskatchewan,,3/28/2020,Retail and Recreation,-54,2020-03-28,SK
CA,Canada,Saskatchewan,,3/28/2020,Grocery and Pharmacy,-18,2020-03-28,SK
CA,Canada,Saskatchewan,,3/28/2020,Parks,11,2020-03-28,SK
CA,Canada,Saskatchewan,,3/28/2020,Transit Stations,-49,2020-03-28,SK
CA,Canada,Saskatchewan,,3/28/2020,Workplaces,-36,2020-03-28,SK
CA,Canada,Saskatchewan,,3/28/2020,Residential,14,2020-03-28,SK
CA,Canada,Saskatchewan,,3/29/2020,Retail and Recreation,-53,2020-03-29,SK
CA,Canada,Saskatchewan,,3/29/2020,Grocery and Pharmacy,-24,2020-03-29,SK
CA,Canada,Saskatchewan,,3/29/2020,Parks,45,2020-03-29,SK
CA,Canada,Saskatchewan,,3/29/2020,Transit Stations,-52,2020-03-29,SK
CA,Canada,Saskatchewan,,3/29/2020,Workplaces,-37,2020-03-29,SK
CA,Canada,Saskatchewan,,3/29/2020,Residential,11,2020-03-29,SK
CA,Canada,Saskatchewan,,3/30/2020,Retail and Recreation,-45,2020-03-30,SK
CA,Canada,Saskatchewan,,3/30/2020,Grocery and Pharmacy,-16,2020-03-30,SK
CA,Canada,Saskatchewan,,3/30/2020,Parks,10,2020-03-30,SK
CA,Canada,Saskatchewan,,3/30/2020,Transit Stations,-55,2020-03-30,SK
CA,Canada,Saskatchewan,,3/30/2020,Workplaces,-49,2020-03-30,SK
CA,Canada,Saskatchewan,,3/30/2020,Residential,17,2020-03-30,SK
CA,Canada,Saskatchewan,,3/31/2020,Retail and Recreation,-49,2020-03-31,SK
CA,Canada,Saskatchewan,,3/31/2020,Grocery and Pharmacy,-20,2020-03-31,SK
CA,Canada,Saskatchewan,,3/31/2020,Parks,-23,2020-03-31,SK
CA,Canada,Saskatchewan,,3/31/2020,Transit Stations,-55,2020-03-31,SK
CA,Canada,Saskatchewan,,3/31/2020,Workplaces,-50,2020-03-31,SK
CA,Canada,Saskatchewan,,3/31/2020,Residential,20,2020-03-31,SK
CA,Canada,Saskatchewan,,4/1/2020,Retail and Recreation,-51,2020-04-01,SK
CA,Canada,Saskatchewan,,4/1/2020,Grocery and Pharmacy,-21,2020-04-01,SK
CA,Canada,Saskatchewan,,4/1/2020,Parks,-30,2020-04-01,SK
CA,Canada,Saskatchewan,,4/1/2020,Transit Stations,-57,2020-04-01,SK
CA,Canada,Saskatchewan,,4/1/2020,Workplaces,-50,2020-04-01,SK
CA,Canada,Saskatchewan,,4/1/2020,Residential,20,2020-04-01,SK
CA,Canada,Saskatchewan,,4/2/2020,Retail and Recreation,-50,2020-04-02,SK
CA,Canada,Saskatchewan,,4/2/2020,Grocery and Pharmacy,-16,2020-04-02,SK
CA,Canada,Saskatchewan,,4/2/2020,Parks,-23,2020-04-02,SK
CA,Canada,Saskatchewan,,4/2/2020,Transit Stations,-58,2020-04-02,SK
CA,Canada,Saskatchewan,,4/2/2020,Workplaces,-50,2020-04-02,SK
CA,Canada,Saskatchewan,,4/2/2020,Residential,21,2020-04-02,SK
CA,Canada,Saskatchewan,,4/3/2020,Retail and Recreation,-47,2020-04-03,SK
CA,Canada,Saskatchewan,,4/3/2020,Grocery and Pharmacy,-11,2020-04-03,SK
CA,Canada,Saskatchewan,,4/3/2020,Parks,-24,2020-04-03,SK
CA,Canada,Saskatchewan,,4/3/2020,Transit Stations,-56,2020-04-03,SK
CA,Canada,Saskatchewan,,4/3/2020,Workplaces,-49,2020-04-03,SK
CA,Canada,Saskatchewan,,4/3/2020,Residential,21,2020-04-03,SK
CA,Canada,Saskatchewan,,4/4/2020,Retail and Recreation,-57,2020-04-04,SK
CA,Canada,Saskatchewan,,4/4/2020,Grocery and Pharmacy,-24,2020-04-04,SK
CA,Canada,Saskatchewan,,4/4/2020,Parks,-45,2020-04-04,SK
CA,Canada,Saskatchewan,,4/4/2020,Transit Stations,-59,2020-04-04,SK
CA,Canada,Saskatchewan,,4/4/2020,Workplaces,-39,2020-04-04,SK
CA,Canada,Saskatchewan,,4/4/2020,Residential,16,2020-04-04,SK
CA,Canada,Saskatchewan,,4/5/2020,Retail and Recreation,-55,2020-04-05,SK
CA,Canada,Saskatchewan,,4/5/2020,Grocery and Pharmacy,-29,2020-04-05,SK
CA,Canada,Saskatchewan,,4/5/2020,Parks,-14,2020-04-05,SK
CA,Canada,Saskatchewan,,4/5/2020,Transit Stations,-59,2020-04-05,SK
CA,Canada,Saskatchewan,,4/5/2020,Workplaces,-39,2020-04-05,SK
CA,Canada,Saskatchewan,,4/5/2020,Residential,12,2020-04-05,SK
CA,Canada,Saskatchewan,,4/6/2020,Retail and Recreation,-50,2020-04-06,SK
CA,Canada,Saskatchewan,,4/6/2020,Grocery and Pharmacy,-21,2020-04-06,SK
CA,Canada,Saskatchewan,,4/6/2020,Parks,-15,2020-04-06,SK
CA,Canada,Saskatchewan,,4/6/2020,Transit Stations,-60,2020-04-06,SK
CA,Canada,Saskatchewan,,4/6/2020,Workplaces,-50,2020-04-06,SK
CA,Canada,Saskatchewan,,4/6/2020,Residential,19,2020-04-06,SK
CA,Canada,Saskatchewan,,4/7/2020,Retail and Recreation,-45,2020-04-07,SK
CA,Canada,Saskatchewan,,4/7/2020,Grocery and Pharmacy,-12,2020-04-07,SK
CA,Canada,Saskatchewan,,4/7/2020,Parks,10,2020-04-07,SK
CA,Canada,Saskatchewan,,4/7/2020,Transit Stations,-53,2020-04-07,SK
CA,Canada,Saskatchewan,,4/7/2020,Workplaces,-50,2020-04-07,SK
CA,Canada,Saskatchewan,,4/7/2020,Residential,19,2020-04-07,SK
CA,Canada,Saskatchewan,,4/8/2020,Retail and Recreation,-47,2020-04-08,SK
CA,Canada,Saskatchewan,,4/8/2020,Grocery and Pharmacy,-11,2020-04-08,SK
CA,Canada,Saskatchewan,,4/8/2020,Parks,-24,2020-04-08,SK
CA,Canada,Saskatchewan,,4/8/2020,Transit Stations,-57,2020-04-08,SK
CA,Canada,Saskatchewan,,4/8/2020,Workplaces,-50,2020-04-08,SK
CA,Canada,Saskatchewan,,4/8/2020,Residential,20,2020-04-08,SK
CA,Canada,Saskatchewan,,4/9/2020,Retail and Recreation,-30,2020-04-09,SK
CA,Canada,Saskatchewan,,4/9/2020,Grocery and Pharmacy,19,2020-04-09,SK
CA,Canada,Saskatchewan,,4/9/2020,Parks,14,2020-04-09,SK
CA,Canada,Saskatchewan,,4/9/2020,Transit Stations,-53,2020-04-09,SK
CA,Canada,Saskatchewan,,4/9/2020,Workplaces,-51,2020-04-09,SK
CA,Canada,Saskatchewan,,4/9/2020,Residential,18,2020-04-09,SK
CA,Canada,Saskatchewan,,4/10/2020,Retail and Recreation,-57,2020-04-10,SK
CA,Canada,Saskatchewan,,4/10/2020,Grocery and Pharmacy,-28,2020-04-10,SK
CA,Canada,Saskatchewan,,4/10/2020,Parks,-3,2020-04-10,SK
CA,Canada,Saskatchewan,,4/10/2020,Transit Stations,-65,2020-04-10,SK
CA,Canada,Saskatchewan,,4/10/2020,Workplaces,-77,2020-04-10,SK
CA,Canada,Saskatchewan,,4/10/2020,Residential,28,2020-04-10,SK
CA,Canada,Saskatchewan,,4/11/2020,Retail and Recreation,-50,2020-04-11,SK
CA,Canada,Saskatchewan,,4/11/2020,Grocery and Pharmacy,-11,2020-04-11,SK
CA,Canada,Saskatchewan,,4/11/2020,Parks,-33,2020-04-11,SK
CA,Canada,Saskatchewan,,4/11/2020,Transit Stations,-58,2020-04-11,SK
CA,Canada,Saskatchewan,,4/11/2020,Workplaces,-40,2020-04-11,SK
CA,Canada,Saskatchewan,,4/11/2020,Residential,15,2020-04-11,SK
CA,Canada,Saskatchewan,,4/12/2020,Retail and Recreation,-62,2020-04-12,SK
CA,Canada,Saskatchewan,,4/12/2020,Grocery and Pharmacy,-43,2020-04-12,SK
CA,Canada,Saskatchewan,,4/12/2020,Parks,-13,2020-04-12,SK
CA,Canada,Saskatchewan,,4/12/2020,Transit Stations,-63,2020-04-12,SK
CA,Canada,Saskatchewan,,4/12/2020,Workplaces,-42,2020-04-12,SK
CA,Canada,Saskatchewan,,4/12/2020,Residential,13,2020-04-12,SK
CA,Canada,Saskatchewan,,4/13/2020,Retail and Recreation,-50,2020-04-13,SK
CA,Canada,Saskatchewan,,4/13/2020,Grocery and Pharmacy,-24,2020-04-13,SK
CA,Canada,Saskatchewan,,4/13/2020,Parks,-12,2020-04-13,SK
CA,Canada,Saskatchewan,,4/13/2020,Transit Stations,-61,2020-04-13,SK
CA,Canada,Saskatchewan,,4/13/2020,Workplaces,-57,2020-04-13,SK
CA,Canada,Saskatchewan,,4/13/2020,Residential,20,2020-04-13,SK
CA,Canada,Saskatchewan,,4/14/2020,Retail and Recreation,-44,2020-04-14,SK
CA,Canada,Saskatchewan,,4/14/2020,Grocery and Pharmacy,-12,2020-04-14,SK
CA,Canada,Saskatchewan,,4/14/2020,Parks,23,2020-04-14,SK
CA,Canada,Saskatchewan,,4/14/2020,Transit Stations,-53,2020-04-14,SK
CA,Canada,Saskatchewan,,4/14/2020,Workplaces,-49,2020-04-14,SK
CA,Canada,Saskatchewan,,4/14/2020,Residential,19,2020-04-14,SK
CA,Canada,Saskatchewan,,4/15/2020,Retail and Recreation,-39,2020-04-15,SK
CA,Canada,Saskatchewan,,4/15/2020,Grocery and Pharmacy,-6,2020-04-15,SK
CA,Canada,Saskatchewan,,4/15/2020,Parks,11,2020-04-15,SK
CA,Canada,Saskatchewan,,4/15/2020,Transit Stations,-55,2020-04-15,SK
CA,Canada,Saskatchewan,,4/15/2020,Workplaces,-49,2020-04-15,SK
CA,Canada,Saskatchewan,,4/15/2020,Residential,19,2020-04-15,SK
CA,Canada,Saskatchewan,,4/16/2020,Retail and Recreation,-39,2020-04-16,SK
CA,Canada,Saskatchewan,,4/16/2020,Grocery and Pharmacy,-7,2020-04-16,SK
CA,Canada,Saskatchewan,,4/16/2020,Parks,17,2020-04-16,SK
CA,Canada,Saskatchewan,,4/16/2020,Transit Stations,-53,2020-04-16,SK
CA,Canada,Saskatchewan,,4/16/2020,Workplaces,-49,2020-04-16,SK
CA,Canada,Saskatchewan,,4/16/2020,Residential,19,2020-04-16,SK
CA,Canada,Saskatchewan,,4/17/2020,Retail and Recreation,-43,2020-04-17,SK
CA,Canada,Saskatchewan,,4/17/2020,Grocery and Pharmacy,-12,2020-04-17,SK
CA,Canada,Saskatchewan,,4/17/2020,Parks,4,2020-04-17,SK
CA,Canada,Saskatchewan,,4/17/2020,Transit Stations,-53,2020-04-17,SK
CA,Canada,Saskatchewan,,4/17/2020,Workplaces,-48,2020-04-17,SK
CA,Canada,Saskatchewan,,4/17/2020,Residential,20,2020-04-17,SK
CA,Canada,Yukon,,2/15/2020,Retail and Recreation,12,2020-02-15,YK
CA,Canada,Yukon,,2/15/2020,Grocery and Pharmacy,7,2020-02-15,YK
CA,Canada,Yukon,,2/16/2020,Retail and Recreation,13,2020-02-16,YK
CA,Canada,Yukon,,2/16/2020,Grocery and Pharmacy,-2,2020-02-16,YK
CA,Canada,Yukon,,2/17/2020,Retail and Recreation,10,2020-02-17,YK
CA,Canada,Yukon,,2/17/2020,Grocery and Pharmacy,-2,2020-02-17,YK
CA,Canada,Yukon,,2/17/2020,Workplaces,2,2020-02-17,YK
CA,Canada,Yukon,,2/18/2020,Retail and Recreation,5,2020-02-18,YK
CA,Canada,Yukon,,2/18/2020,Grocery and Pharmacy,0,2020-02-18,YK
CA,Canada,Yukon,,2/18/2020,Workplaces,1,2020-02-18,YK
CA,Canada,Yukon,,2/19/2020,Retail and Recreation,7,2020-02-19,YK
CA,Canada,Yukon,,2/19/2020,Grocery and Pharmacy,5,2020-02-19,YK
CA,Canada,Yukon,,2/19/2020,Workplaces,2,2020-02-19,YK
CA,Canada,Yukon,,2/20/2020,Retail and Recreation,18,2020-02-20,YK
CA,Canada,Yukon,,2/20/2020,Grocery and Pharmacy,24,2020-02-20,YK
CA,Canada,Yukon,,2/20/2020,Workplaces,1,2020-02-20,YK
CA,Canada,Yukon,,2/21/2020,Retail and Recreation,12,2020-02-21,YK
CA,Canada,Yukon,,2/21/2020,Grocery and Pharmacy,0,2020-02-21,YK
CA,Canada,Yukon,,2/21/2020,Workplaces,-39,2020-02-21,YK
CA,Canada,Yukon,,2/22/2020,Retail and Recreation,27,2020-02-22,YK
CA,Canada,Yukon,,2/22/2020,Grocery and Pharmacy,11,2020-02-22,YK
CA,Canada,Yukon,,2/23/2020,Retail and Recreation,16,2020-02-23,YK
CA,Canada,Yukon,,2/23/2020,Grocery and Pharmacy,6,2020-02-23,YK
CA,Canada,Yukon,,2/24/2020,Retail and Recreation,1,2020-02-24,YK
CA,Canada,Yukon,,2/24/2020,Grocery and Pharmacy,7,2020-02-24,YK
CA,Canada,Yukon,,2/24/2020,Workplaces,0,2020-02-24,YK
CA,Canada,Yukon,,2/25/2020,Retail and Recreation,3,2020-02-25,YK
CA,Canada,Yukon,,2/25/2020,Grocery and Pharmacy,12,2020-02-25,YK
CA,Canada,Yukon,,2/25/2020,Workplaces,-1,2020-02-25,YK
CA,Canada,Yukon,,2/26/2020,Retail and Recreation,11,2020-02-26,YK
CA,Canada,Yukon,,2/26/2020,Grocery and Pharmacy,3,2020-02-26,YK
CA,Canada,Yukon,,2/26/2020,Workplaces,2,2020-02-26,YK
CA,Canada,Yukon,,2/27/2020,Retail and Recreation,11,2020-02-27,YK
CA,Canada,Yukon,,2/27/2020,Grocery and Pharmacy,4,2020-02-27,YK
CA,Canada,Yukon,,2/27/2020,Workplaces,4,2020-02-27,YK
CA,Canada,Yukon,,2/28/2020,Retail and Recreation,17,2020-02-28,YK
CA,Canada,Yukon,,2/28/2020,Grocery and Pharmacy,11,2020-02-28,YK
CA,Canada,Yukon,,2/28/2020,Workplaces,-2,2020-02-28,YK
CA,Canada,Yukon,,2/29/2020,Retail and Recreation,0,2020-02-29,YK
CA,Canada,Yukon,,2/29/2020,Grocery and Pharmacy,11,2020-02-29,YK
CA,Canada,Yukon,,3/1/2020,Retail and Recreation,22,2020-03-01,YK
CA,Canada,Yukon,,3/1/2020,Grocery and Pharmacy,15,2020-03-01,YK
CA,Canada,Yukon,,3/2/2020,Retail and Recreation,10,2020-03-02,YK
CA,Canada,Yukon,,3/2/2020,Grocery and Pharmacy,17,2020-03-02,YK
CA,Canada,Yukon,,3/2/2020,Workplaces,4,2020-03-02,YK
CA,Canada,Yukon,,3/3/2020,Retail and Recreation,9,2020-03-03,YK
CA,Canada,Yukon,,3/3/2020,Grocery and Pharmacy,10,2020-03-03,YK
CA,Canada,Yukon,,3/3/2020,Workplaces,1,2020-03-03,YK
CA,Canada,Yukon,,3/4/2020,Retail and Recreation,13,2020-03-04,YK
CA,Canada,Yukon,,3/4/2020,Grocery and Pharmacy,3,2020-03-04,YK
CA,Canada,Yukon,,3/4/2020,Workplaces,3,2020-03-04,YK
CA,Canada,Yukon,,3/5/2020,Retail and Recreation,6,2020-03-05,YK
CA,Canada,Yukon,,3/5/2020,Grocery and Pharmacy,-6,2020-03-05,YK
CA,Canada,Yukon,,3/5/2020,Workplaces,2,2020-03-05,YK
CA,Canada,Yukon,,3/6/2020,Retail and Recreation,10,2020-03-06,YK
CA,Canada,Yukon,,3/6/2020,Grocery and Pharmacy,12,2020-03-06,YK
CA,Canada,Yukon,,3/6/2020,Workplaces,5,2020-03-06,YK
CA,Canada,Yukon,,3/7/2020,Retail and Recreation,4,2020-03-07,YK
CA,Canada,Yukon,,3/7/2020,Grocery and Pharmacy,16,2020-03-07,YK
CA,Canada,Yukon,,3/8/2020,Retail and Recreation,8,2020-03-08,YK
CA,Canada,Yukon,,3/8/2020,Grocery and Pharmacy,9,2020-03-08,YK
CA,Canada,Yukon,,3/9/2020,Retail and Recreation,10,2020-03-09,YK
CA,Canada,Yukon,,3/9/2020,Grocery and Pharmacy,12,2020-03-09,YK
CA,Canada,Yukon,,3/9/2020,Workplaces,1,2020-03-09,YK
CA,Canada,Yukon,,3/10/2020,Retail and Recreation,6,2020-03-10,YK
CA,Canada,Yukon,,3/10/2020,Grocery and Pharmacy,24,2020-03-10,YK
CA,Canada,Yukon,,3/10/2020,Workplaces,4,2020-03-10,YK
CA,Canada,Yukon,,3/11/2020,Retail and Recreation,13,2020-03-11,YK
CA,Canada,Yukon,,3/11/2020,Grocery and Pharmacy,12,2020-03-11,YK
CA,Canada,Yukon,,3/11/2020,Workplaces,4,2020-03-11,YK
CA,Canada,Yukon,,3/12/2020,Retail and Recreation,13,2020-03-12,YK
CA,Canada,Yukon,,3/12/2020,Grocery and Pharmacy,20,2020-03-12,YK
CA,Canada,Yukon,,3/12/2020,Workplaces,3,2020-03-12,YK
CA,Canada,Yukon,,3/13/2020,Retail and Recreation,16,2020-03-13,YK
CA,Canada,Yukon,,3/13/2020,Grocery and Pharmacy,39,2020-03-13,YK
CA,Canada,Yukon,,3/13/2020,Workplaces,0,2020-03-13,YK
CA,Canada,Yukon,,3/14/2020,Retail and Recreation,5,2020-03-14,YK
CA,Canada,Yukon,,3/14/2020,Grocery and Pharmacy,18,2020-03-14,YK
CA,Canada,Yukon,,3/15/2020,Retail and Recreation,10,2020-03-15,YK
CA,Canada,Yukon,,3/15/2020,Grocery and Pharmacy,17,2020-03-15,YK
CA,Canada,Yukon,,3/16/2020,Retail and Recreation,11,2020-03-16,YK
CA,Canada,Yukon,,3/16/2020,Grocery and Pharmacy,37,2020-03-16,YK
CA,Canada,Yukon,,3/16/2020,Workplaces,-10,2020-03-16,YK
CA,Canada,Yukon,,3/17/2020,Retail and Recreation,-3,2020-03-17,YK
CA,Canada,Yukon,,3/17/2020,Grocery and Pharmacy,36,2020-03-17,YK
CA,Canada,Yukon,,3/17/2020,Workplaces,-19,2020-03-17,YK
CA,Canada,Yukon,,3/18/2020,Retail and Recreation,-13,2020-03-18,YK
CA,Canada,Yukon,,3/18/2020,Grocery and Pharmacy,8,2020-03-18,YK
CA,Canada,Yukon,,3/18/2020,Workplaces,-25,2020-03-18,YK
CA,Canada,Yukon,,3/19/2020,Retail and Recreation,-17,2020-03-19,YK
